alias,"[3, 'allswell', 'coriolanus']"
alive,"[98, 'allswell', 'cymbeline', 'measure', 'merchant', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'RapeOfLucrece', 'VenusAndAdonis', 'elegy', 'sonnetXVII', 'sonnetCXII']"
all,"[4103, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'LoversComplaint', 'RapeOfLucrece', 'VenusAndAdonis', 'elegy', 'sonnetII', 'sonnetVIII', 'sonnetXI', 'sonnetXII', 'sonnetXV', 'sonnetXVII', 'sonnetXVIII', 'sonnetXIX', 'sonnetXX', 'sonnetXXI', 'sonnetXXII', 'sonnetXXV', 'sonnetXXVI', 'sonnetXXIX', 'sonnetXXX', 'sonnetXXXI', 'sonnetXXXIII', 'sonnetXXXIV', 'sonnetXXXV', 'sonnetXXXVII', 'sonnetXXXIX', 'sonnetXL', 'sonnetXLII', 'sonnetXLIII', 'sonnetXLVI', 'sonnetLIII', 'sonnetLV', 'sonnetLVII', 'sonnetLX', 'sonnetLXI', 'sonnetLXII', 'sonnetLXIII', 'sonnetLXVI', 'sonnetLXVIII', 'sonnetLXIX', 'sonnetLXXIII', 'sonnetLXXIV', 'sonnetLXXV', 'sonnetLXXVI', 'sonnetLXXVIII', 'sonnetLXXIX', 'sonnetLXXX', 'sonnetLXXXI', 'sonnetLXXXV', 'sonnetLXXXVI', 'sonnetLXXXVII', 'sonnetLXXXVIII', 'sonnetXCI', 'sonnetXCV', 'sonnetXCVI', 'sonnetXCVIII', 'sonnetXCIX', 'sonnetC', 'sonnetCIII', 'sonnetCV', 'sonnetCVI', 'sonnetCIX', 'sonnetCX', 'sonnetCXII', 'sonnetCXVII', 'sonnetCXXI', 'sonnetCXXII', 'sonnetCXXIV', 'sonnetCXXV', 'sonnetCXXIX', 'sonnetCXXXII', 'sonnetCXXXIII', 'sonnetCXXXIV', 'sonnetCXXXV', 'sonnetCXXXVII', 'sonnetCXLVIII', 'sonnetCXLIX', 'sonnetCL', 'sonnetCLII']"
allow,"[28, 'allswell', 'asyoulikeit', 'measure', 'troilus_cressida', 'twelfth_night', 'winters_tale', '1henryiv', '2henryiv', 'richardii', 'coriolanus', 'hamlet', 'lear', 'romeo_juliet', 'RapeOfLucrece', 'sonnetXIX', 'sonnetCXII']"
alls,"[42, 'allswell', 'asyoulikeit', 'cymbeline', 'much_ado', 'pericles', 'tempest', 'troilus_cressida', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '2henryvi', '3henryvi', 'henryviii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'lear', 'macbeth', 'othello', 'timon']"
allurement,"[1, 'allswell']"
almost,"[167, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'RapeOfLucrece', 'sonnetXXIX', 'sonnetLXXVI', 'sonnetCXI']"
alone,"[237, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'RapeOfLucrece', 'VenusAndAdonis', 'sonnetIV', 'sonnetXXIX', 'sonnetXXXI', 'sonnetXXXVI', 'sonnetXXXIX', 'sonnetXLII', 'sonnetXLV', 'sonnetLXVI', 'sonnetLXX', 'sonnetLXXV', 'sonnetLXXIX', 'sonnetLXXXIV', 'sonnetXCI', 'sonnetCV', 'sonnetCXXIV', 'sonnetCXXXI', 'sonnetCXXXIII', 'sonnetCXLI']"
along,"[116, 'allswell', 'asyoulikeit', 'comedy_errors', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'pericles', 'taming_shrew', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'othello', 'romeo_juliet', 'timon', 'titus', 'VenusAndAdonis']"
already,"[150, 'allswell', 'asyoulikeit', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'RapeOfLucrece', 'sonnetLXXVI']"
altar,"[14, 'allswell', 'merry_wives', 'midsummer', 'pericles', 'troilus_cressida', 'two_gentlemen', '1henryiv', '1henryvi', 'henryviii', 'john', 'LoversComplaint']"
although,"[88, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'lear', 'romeo_juliet', 'timon', 'titus', 'VenusAndAdonis', 'elegy', 'sonnetXXXVI', 'sonnetXL', 'sonnetXLIV', 'sonnetLVI', 'sonnetLXIX', 'sonnetLXXXI', 'sonnetCXVI', 'sonnetCXXXI', 'sonnetCXXXVIII']"
altogether,"[24, 'allswell', 'asyoulikeit', 'cymbeline', 'merry_wives', 'troilus_cressida', 'twelfth_night', 'winters_tale', '1henryiv', 'henryv', 'richardii', 'richardiii', 'hamlet', 'lear', 'othello', 'timon', 'RapeOfLucrece']"
always,"[64, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'much_ado', 'tempest', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'richardii', 'richardiii', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'timon', 'VenusAndAdonis', 'sonnetLXXVI']"
am,"[2216, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'LoversComplaint', 'RapeOfLucrece', 'VenusAndAdonis', 'elegy', 'sonnetXXII', 'sonnetXXV', 'sonnetXXVIII', 'sonnetXXXVII', 'sonnetXLI', 'sonnetXLIV', 'sonnetXLVII', 'sonnetLII', 'sonnetLVIII', 'sonnetLIX', 'sonnetLXIII', 'sonnetLXXI', 'sonnetLXXII', 'sonnetLXXX', 'sonnetLXXXI', 'sonnetLXXXVIII', 'sonnetCX', 'sonnetCXXI', 'sonnetCXXXIII', 'sonnetCXXXIV', 'sonnetCXXXV', 'sonnetCXXXVIII', 'sonnetCXXXIX', 'sonnetCXLVII', 'sonnetCXLIX', 'sonnetCLII']"
amazed,"[43, 'allswell', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'taming_shrew', 'troilus_cressida', 'twelfth_night', '1henryiv', '1henryvi', 'henryviii', 'john', 'richardii', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'RapeOfLucrece', 'VenusAndAdonis']"
ambition,"[49, 'allswell', 'asyoulikeit', 'cymbeline', 'merry_wives', 'tempest', 'troilus_cressida', '1henryiv', 'henryv', '1henryvi', '2henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'timon', 'RapeOfLucrece', 'elegy']"
ambitious,"[38, 'allswell', 'asyoulikeit', 'lll', 'merchant', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'coriolanus', 'hamlet', 'julius_caesar', 'titus', 'RapeOfLucrece']"
ambush,"[9, 'allswell', 'cymbeline', 'measure', '3henryvi', 'richardii', 'titus', 'RapeOfLucrece', 'sonnetLXX']"
amended,"[5, 'allswell', 'richardiii', 'coriolanus', 'romeo_juliet', 'RapeOfLucrece']"
amendment,"[4, 'allswell', 'taming_shrew', '1henryiv', 'richardiii']"
amesace,"[1, 'allswell']"
amiss,"[38, 'allswell', 'comedy_errors', 'measure', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'twelfth_night', '2henryiv', '1henryvi', '2henryvi', 'john', 'richardii', 'richardiii', 'cleopatra', 'hamlet', 'julius_caesar', 'macbeth', 'othello', 'timon', 'elegy', 'sonnetXXXV', 'sonnetLIX', 'sonnetCLI']"
amity,"[24, 'allswell', 'merchant', 'midsummer', 'troilus_cressida', 'winters_tale', '2henryiv', '1henryvi', '3henryvi', 'henryviii', 'john', 'richardiii', 'cleopatra', 'lear', 'elegy']"
among,"[95, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'taming_shrew', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', 'henryviii', 'john', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'romeo_juliet', 'timon', 'titus', 'LoversComplaint', 'RapeOfLucrece', 'VenusAndAdonis', 'sonnetXII', 'sonnetCXXIV', 'sonnetCXXXVI']"
amongst,"[43, 'allswell', 'asyoulikeit', 'cymbeline', 'pericles', 'taming_shrew', 'troilus_cressida', 'winters_tale', '1henryiv', '2henryiv', '1henryvi', '3henryvi', 'henryviii', 'richardii', 'richardiii', 'coriolanus', 'lear', 'othello', 'timon', 'titus', 'RapeOfLucrece', 'elegy']"
amorous,"[23, 'allswell', 'cymbeline', 'merchant', 'midsummer', 'much_ado', 'taming_shrew', 'troilus_cressida', 'richardiii', 'cleopatra', 'lear', 'othello', 'romeo_juliet', 'titus', 'LoversComplaint']"
amounts,"[3, 'allswell', 'lll', 'taming_shrew']"
ample,"[16, 'allswell', 'comedy_errors', 'measure', 'troilus_cressida', 'twelfth_night', '2henryiv', 'henryv', 'john', 'richardiii', 'lear', 'timon']"
amplest,"[2, 'allswell', 'timon']"
an,"[1853, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'LoversComplaint', 'RapeOfLucrece', 'VenusAndAdonis', 'elegy', 'sonnetII', 'sonnetIX', 'sonnetXVII', 'sonnetXX', 'sonnetXXIII', 'sonnetXXX', 'sonnetXXXV', 'sonnetLXXV', 'sonnetXC', 'sonnetXCV', 'sonnetCV', 'sonnetCX', 'sonnetCXVI', 'sonnetCXXII', 'sonnetCXLIII', 'sonnetCXLV']"
anatomized,"[3, 'allswell', 'asyoulikeit', 'RapeOfLucrece']"
ancestors,"[22, 'allswell', 'cymbeline', 'merry_wives', 'much_ado', 'pericles', '1henryiv', '2henryiv', 'henryv', 'richardii', 'richardiii', 'julius_caesar', 'romeo_juliet', 'titus', 'elegy']"
ancient,"[80, 'allswell', 'cymbeline', 'measure', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', 'john', 'richardii', 'richardiii', 'coriolanus', 'hamlet', 'lear', 'othello', 'romeo_juliet', 'timon', 'titus', 'RapeOfLucrece']"
and,"[27324, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'LoversComplaint', 'RapeOfLucrece', 'VenusAndAdonis', 'elegy', 'sonnetI', 'sonnetII', 'sonnetIII', 'sonnetIV', 'sonnetV', 'sonnetVI', 'sonnetVII', 'sonnetVIII', 'sonnetIX', 'sonnetX', 'sonnetXI', 'sonnetXII', 'sonnetXIII', 'sonnetXIV', 'sonnetXV', 'sonnetXVI', 'sonnetXVII', 'sonnetXVIII', 'sonnetXIX', 'sonnetXX', 'sonnetXXI', 'sonnetXXII', 'sonnetXXIII', 'sonnetXXIV', 'sonnetXXV', 'sonnetXXVI', 'sonnetXXVII', 'sonnetXXVIII', 'sonnetXXIX', 'sonnetXXX', 'sonnetXXXI', 'sonnetXXXII', 'sonnetXXXIII', 'sonnetXXXIV', 'sonnetXXXV', 'sonnetXXXVII', 'sonnetXXXVIII', 'sonnetXXXIX', 'sonnetXL', 'sonnetXLI', 'sonnetXLII', 'sonnetXLIII', 'sonnetXLIV', 'sonnetXLV', 'sonnetXLVI', 'sonnetXLVII', 'sonnetXLVIII', 'sonnetXLIX', 'sonnetL', 'sonnetLI', 'sonnetLII', 'sonnetLIII', 'sonnetLIV', 'sonnetLV', 'sonnetLVI', 'sonnetLVII', 'sonnetLVIII', 'sonnetLX', 'sonnetLXI', 'sonnetLXII', 'sonnetLXIII', 'sonnetLXIV', 'sonnetLXVI', 'sonnetLXVII', 'sonnetLXVIII', 'sonnetLXIX', 'sonnetLXX', 'sonnetLXXI', 'sonnetLXXII', 'sonnetLXXIII', 'sonnetLXXIV', 'sonnetLXXV', 'sonnetLXXVI', 'sonnetLXXVII', 'sonnetLXXVIII', 'sonnetLXXIX', 'sonnetLXXX', 'sonnetLXXXI', 'sonnetLXXXII', 'sonnetLXXXIII', 'sonnetLXXXIV', 'sonnetLXXXV', 'sonnetLXXXVII', 'sonnetLXXXVIII', 'sonnetLXXXIX', 'sonnetXC', 'sonnetXCI', 'sonnetXCII', 'sonnetXCIII', 'sonnetXCIV', 'sonnetXCV', 'sonnetXCVI', 'sonnetXCVII', 'sonnetXCVIII', 'sonnetXCIX', 'sonnetC', 'sonnetCI', 'sonnetCII', 'sonnetCIII', 'sonnetCIV', 'sonnetCV', 'sonnetCVI', 'sonnetCVII', 'sonnetCVIII', 'sonnetCX', 'sonnetCXI', 'sonnetCXII', 'sonnetCXIII', 'sonnetCXIV', 'sonnetCXV', 'sonnetCXVI', 'sonnetCXVII', 'sonnetCXVIII', 'sonnetCXIX', 'sonnetCXX', 'sonnetCXXI', 'sonnetCXXII', 'sonnetCXXIII', 'sonnetCXXV', 'sonnetCXXVI', 'sonnetCXXVII', 'sonnetCXXVIII', 'sonnetCXXIX', 'sonnetCXXX', 'sonnetCXXXI', 'sonnetCXXXII', 'sonnetCXXXIII', 'sonnetCXXXIV', 'sonnetCXXXV', 'sonnetCXXXVI', 'sonnetCXXXVII', 'sonnetCXXXVIII', 'sonnetCXXXIX', 'sonnetCXL', 'sonnetCXLI', 'sonnetCXLII', 'sonnetCXLIII', 'sonnetCXLIV', 'sonnetCXLV', 'sonnetCXLVI', 'sonnetCXLVII', 'sonnetCXLVIII', 'sonnetCXLIX', 'sonnetCL', 'sonnetCLI', 'sonnetCLII', 'sonnetCLIII', 'sonnetCLIV']"
anew,"[11, 'allswell', '2henryiv', 'henryv', '2henryvi', 'othello', 'titus', 'VenusAndAdonis', 'elegy', 'sonnetLXXXII', 'sonnetCXIX', 'sonnetCXLV']"
angel,"[53, 'allswell', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merchant', 'midsummer', 'much_ado', 'taming_shrew', '1henryiv', '2henryiv', 'henryv', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'sonnetCXLIV']"
angels,"[38, 'allswell', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'pericles', 'tempest', 'troilus_cressida', 'two_gentlemen', 'henryv', 'henryviii', 'john', 'richardii', 'richardiii', 'hamlet', 'macbeth', 'romeo_juliet', 'elegy']"
anger,"[58, 'allswell', 'asyoulikeit', 'cymbeline', 'lll', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '3henryvi', 'henryviii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'RapeOfLucrece', 'VenusAndAdonis', 'sonnetL']"
angle,"[8, 'allswell', 'much_ado', 'tempest', 'troilus_cressida', 'winters_tale', '1henryiv', 'cleopatra', 'hamlet']"
anon,"[130, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'LoversComplaint', 'RapeOfLucrece', 'VenusAndAdonis', 'sonnetXXXIII', 'sonnetLXXV']"
another,"[450, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'RapeOfLucrece', 'VenusAndAdonis', 'elegy', 'sonnetIII', 'sonnetVI', 'sonnetVII', 'sonnetVIII', 'sonnetX', 'sonnetXLVII', 'sonnetLXVIII', 'sonnetLXXIX', 'sonnetXCIX', 'sonnetCX']"
answer,"[390, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'RapeOfLucrece', 'VenusAndAdonis', 'sonnetII', 'sonnetXCIII', 'sonnetCI']"
answered,"[20, 'allswell', 'asyoulikeit', 'comedy_errors', 'lll', 'measure', 'merry_wives', 'midsummer', 'much_ado', '1henryiv', '2henryiv', '2henryvi', '3henryvi', 'john', 'julius_caesar', 'lear']"
antiquity,"[7, 'allswell', 'asyoulikeit', 'measure', '2henryiv', 'hamlet', 'sonnetLXII', 'sonnetCVIII']"
antonio,"[258, 'allswell', 'merchant', 'much_ado', 'taming_shrew', 'tempest', 'twelfth_night', 'two_gentlemen']"
any,"[844, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'LoversComplaint', 'RapeOfLucrece', 'VenusAndAdonis', 'elegy', 'sonnetX', 'sonnetXXI', 'sonnetXXXVII', 'sonnetXLVIII', 'sonnetLVII', 'sonnetLXXXVI', 'sonnetXCVIII', 'sonnetC', 'sonnetCXXX', 'sonnetCXLI']"
anything,"[10, 'allswell', 'measure', 'merchant', 'midsummer', 'winters_tale', '1henryiv', '2henryiv', '2henryvi']"
apace,"[28, 'allswell', 'asyoulikeit', 'lll', 'measure', 'midsummer', 'taming_shrew', 'tempest', 'winters_tale', '1henryiv', 'henryv', 'john', 'richardiii', 'cleopatra', 'julius_caesar', 'lear', 'macbeth', 'romeo_juliet', 'timon', 'LoversComplaint', 'VenusAndAdonis']"
apiece,"[5, 'allswell', 'merry_wives', '1henryiv', 'hamlet']"
apology,"[5, 'allswell', 'lll', 'richardiii', 'romeo_juliet']"
apparel,"[40, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'taming_shrew', 'tempest', 'winters_tale', '2henryiv', '2henryvi', 'richardii', 'coriolanus', 'hamlet', 'julius_caesar', 'sonnetXXVI']"
appeachd,"[1, 'allswell']"
appear,"[137, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '2henryiv', 'henryv', '1henryvi', '3henryvi', 'henryviii', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'romeo_juliet', 'timon', 'LoversComplaint', 'RapeOfLucrece', 'sonnetXXXI', 'sonnetLIII', 'sonnetLXXX', 'sonnetCII']"
appliance,"[4, 'allswell', 'pericles', 'henryviii', 'hamlet']"
applications,"[1, 'allswell']"
appointments,"[3, 'allswell', 'merry_wives', 'richardii']"
appoints,"[1, 'allswell']"
apprehensive,"[3, 'allswell', '2henryiv', 'julius_caesar']"
approach,"[72, 'allswell', 'asyoulikeit', 'lll', 'merry_wives', 'merchant', 'midsummer', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '2henryiv', 'henryv', '1henryvi', '2henryvi', 'henryviii', 'john', 'richardii', 'cleopatra', 'lear', 'macbeth', 'romeo_juliet', 'timon', 'titus', 'VenusAndAdonis']"
approaches,"[14, 'allswell', 'measure', 'twelfth_night', 'henryv', 'henryviii', 'cleopatra', 'coriolanus', 'macbeth', 'timon']"
approof,"[4, 'allswell', 'measure', 'cleopatra']"
approved,"[19, 'allswell', 'comedy_errors', 'much_ado', 'taming_shrew', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryvi', 'richardii', 'coriolanus', 'othello', 'titus']"
approves,"[5, 'allswell', '1henryvi', 'cleopatra', 'lear']"
araise,"[1, 'allswell']"
arched,"[2, 'allswell', 'merry_wives']"
are,"[3576, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'LoversComplaint', 'RapeOfLucrece', 'VenusAndAdonis', 'elegy', 'sonnetIV', 'sonnetVII', 'sonnetXIII', 'sonnetXXII', 'sonnetXXIV', 'sonnetXXV', 'sonnetXXX', 'sonnetXXXIV', 'sonnetXXXV', 'sonnetXXXVI', 'sonnetXLII', 'sonnetXLIII', 'sonnetXLV', 'sonnetXLVI', 'sonnetXLVIII', 'sonnetL', 'sonnetLII', 'sonnetLIII', 'sonnetLIV', 'sonnetLVII', 'sonnetLIX', 'sonnetLXIII', 'sonnetLXV', 'sonnetLXVIII', 'sonnetLXXV', 'sonnetLXXVI', 'sonnetLXXIX', 'sonnetLXXXI', 'sonnetLXXXIV', 'sonnetLXXXVII', 'sonnetXCI', 'sonnetXCIV', 'sonnetXCVI', 'sonnetXCVII', 'sonnetCIV', 'sonnetCVI', 'sonnetCVII', 'sonnetCXII', 'sonnetCXXI', 'sonnetCXXII', 'sonnetCXXIII', 'sonnetCXXVII', 'sonnetCXXVIII', 'sonnetCXXX', 'sonnetCXXXVII', 'sonnetCXXXVIII', 'sonnetCXLI', 'sonnetCXLVII', 'sonnetCLII']"
argument,"[69, 'allswell', 'asyoulikeit', 'cymbeline', 'lll', 'merry_wives', 'midsummer', 'much_ado', 'troilus_cressida', 'twelfth_night', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', 'john', 'richardii', 'cleopatra', 'hamlet', 'lear', 'macbeth', 'romeo_juliet', 'timon', 'RapeOfLucrece', 'sonnetXXXVIII', 'sonnetLXXVI', 'sonnetLXXIX', 'sonnetC', 'sonnetCIII', 'sonnetCV']"
arm,"[152, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'midsummer', 'much_ado', 'pericles', 'troilus_cressida', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'RapeOfLucrece', 'VenusAndAdonis']"
